Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD
Mr Bean,Unknown,13.281503680631147,66,97.525767550896
SpongeBob SquarePants,Canada,44.02248603350346,88.5,195.23365932588302
SpongeBob SquarePants  ,Brazil,54.27863135276708,929,59.72265174146079
Motu Patlu,South Korea,,40,1500.794092525399
Mickey Mouse,Egypt,-6.807686254170214,26,101.77798928168079
Doraemon,Chaina,75.23160144423157,33.0,42.69808830996093
SpongeBob SquarePants,Mexico,23.817154857697965,120.0,232.6377701206814
SpongeBob SquarePants,Saudi Arabia,,145.5,107.71114746290426$
Motu Patlu,Saudi Arabia,27.681480620857712,14,8.997011211870452
Tom and Jerry,,94.90009066087912,148.5,78.06936748014218
Doraemon,Australia,71.9931276672455,117.0,97.91502754541256
Motu Patlu,India,87.6370800620706,69,55.21441426677444
SpongeBob SquarePants,Germany,3.3209309973942447,111.0,130.99369855080374
Paw Patrol,Egypt,85.60539283874662,28,68.43657320873774
Pokemon,Saudi Arabia,36.39365189636155,60,109.47263645936603
Peppa Pig,Brasil,73.27747327667413,96,25.130973511899764
Mickey Mouse,Canada,91.58254038493997,82,120.78270246971985
Mr Bean,Egypt,57.643608937972004,91,9.013229941143619
Paw Patrol   ,Kanada,19.447563306005968,57,54.03649416040788
Pokemon,U.K.,-2.1486379867337,96,194.61341865535638
Peppa Pig,U A E,117.56862926357516,75,80.23883922124041
SpongeBob SquarePants,Canada,20.293676981293963,72.0,201.83896863213232
Doraemon,UAE,71.76010732553745,46.5,90.38300418719335
Mickey Mouse,Canada,77.65968119684048,358,99.87429423072214
Paw Patrol,Egyp,20.845401701223608,11,16.788552330432154
Peppa Pig,Japan,40.9050250099054,Unknown,51.69935438720531
Pokemon,,102.54923715609131,51,250.64829430398262
SpongeBob SquarePants,Australia,Unknown,136.5,12.87935002948219
Paw Patrol,Unknown,78.10589852890334,43,39.1397408125583
Mr Bean,Russia,18.44621930465046,38,28.12730553824774
Doraemon,Russia,4.760590324963932,13.5,82.42374408486742
Tom and Jerry,Russia,8.280713997492828,106.5,24.12067370571514
Doraemon,USA,96.34422665556562,12.0,68.42269603646807
Paw Patrol   ,Chaina,2.0091914296688884,90,47.07942221062033
mr bean,Egyp,82.88836627405202,85,6.205279224841512
Mickey Mouse   ,Germany,10.877700556807246,456,22.61324349363605
Doraemon,Nigeria,57.229091317076296,115.5,22.99695576006865
Pokemon,Mexico,33.147588355326526,64,1862.2310768242187
Paw Patrol,France,37.756829931623145,7,62.74172320076902
Mr Bean,China,102.55482483891737,51,98.5426887873066
Doraemon,Kanada,24.965673086460416,49.5,7.011197045558813
Paw Patrol,Germany,94.16309318648229,59,20.171178654538803
Tom and Jerry,UAE,63.08062537131883,129.0,36.569586108176175
Tom and Jerry,UAE,74.75171251174135,81.0,27.760920476349423
Mr Bean  ,,52.733162020309486,73,73.21742627369328
Paw Patrol,U.K.,82.20996962020101,58,1.5770052606267204
Pokemon,China,,67,18.867357482844604
Paw Patrol,Brazil,45.49616590079618,25,43.553447116896336
Mickey Mouse,Rusia,64.21485522685153,29,276.4001675635255
Motu Patlu,Kanada,80.02886808634383,43,1362.815519273266
Pokemon,Germany,-15.286966392476316,27,74.51491731759519
Doraemon,India,77.83618187243381,57.0,8.228598725034775
Doraemon,Saudi Arabia,84.49072992254084,46.5,79.54618961411224$
motu patlu,Germany,103.17079776592486,84,40.70743759792792
Pokemon,Germany,79.35438321362979,80,97.2370800929765
Shinchan,USA,37.18471321079807,43,8.558227990193537
Shinchan,Nigeria,69.77007612085661,16,57.098944804260476
Pokemon,France,54.07612010937923,26,195.9925494400107
Mr Bean,Australia,33.26092032690243,82,22.710061579659847
Mickey Mouse,Canada,42.505422517060445,41,85.21170826065679
Motu Patlu,,54.918008502523385,83,72.21151211513524
Peppa Pig,Australia,92.45138513327444,51,68.45966309472563
Doraemon,,116.20824638077602,96.0,31.47194342621574
Mr Bean,Germany,12.332156775498193,14,91.50095606339005
Motu Patlu,Australia,148.62140636728023,35,47.163181399533286
Paw Patrol,Kanada,51.0867273687183,67,22.54701034637234
Tom and Jerry,Japan,44.03682154794334,121.5,82.98383058131671
Mr Bean,Germany,83.9735142399774,94,97.42605595971
Mr Bean,U.K.,21.938378884439402,7,97.1520621240725
Paw Patrol,Japan,75.38059592163684,82,11.747793479352167
Motu Patlu,Nigeria,0.9152801319545323,52,98.37290124715445
Peppa Pig,India,33.51716538436319,41,85.83107689261574
Paw Patrol,Nigeeria,-18.380615922323276,87,64.94445322379252
Doraemon,Nigeeria,7.013029722487785,55.5,78.97141474107917
SpongeBob SquarePants,UK,15.617411344384635,130.5,194.0049407426161
Mr Bean,Itali,66.67897151695364,99,49.49184534390496
Motu Patlu,S Africa,83.94573481072413,24,81.0279267244447
SpongeBob SquarePants,Germany,38.83457856738753,73.5,800.1046672696375
Mickey Mouse,China,60.562788912766244,68,196.19614663136701
Pokemon,,92.56278827634529,89,218.93280282286315
Pokemon,Australia,,85,105.5124830500783
Mr Bean,South Africa,38.12037647264018,19,43.773084064841825
SpongeBob SquarePants,South Korea,29.325544728346088,79.5,60.21814395423035
SpongeBob SquarePants,UK,,94.5,203.13376662510325
Pokemon,Spain,95.36278726465426,52,122.52414178622013
Doraemon,Itali,14.620131164557094,33.0,40.87636639728819
Paw Patrol,China,96.96083028757204,89,57.61013039330143
Doraemon,Unknown,97.27103403757302,13.5,6.495580407010813
Peppa Pig,India,74.82278688681916,79,8.73796235066015
Paw Patrol,USA,,57,33.66712841478104
Mr Bean,Japan,6.790312919793696,76,78.82187382081536
Paw Patrol,Unknown,,9,1419.5293189779734
Shinchan,Mexico,93.82669430473938,18,48.73721786472007
Mickey Mouse,Mexico,73.25307164504731,15,292.36341725842317
Doraemon,South Africa,0.9052029600660982,147.0,600.4947243741543
Motu Patlu,Japan,29.158693513901845,28,94.20832128566397
Shinchan,India,-17.85458818333879,-8,76.18051564641443
paw patrol,Japan,2.054063533910744,39,60.78346413869829
Paw Patrol,South Korea,65.90384116626342,37,62.55147122373519
Mr Bean ,Mexico,88.90826908478374,97,44.26295072841702
Doraemon,Kanada,145.89738015820623,103.5,16.777994461196144
Shinchan,Italy,75.98132731143757,36,70.82909954302154$
Mr Bean,Mehico,92.34073898224165,11,35.31661157767353
Mickey Mouse,,70.69002631205477,73,225.0901665648739
Paw Patrol,Unknown,36.57511813882807,883,22.763159880506404
Mr Bean,Germany,5.5833404609759825,75,26.043939978816702
Doraemon,Nigeria,57.641199948259825,61.5,91.87875028162858
Motu Patlu ,U A E,79.73729541824571,13,25.02541784657274
Pokemon,South Korea,98.73434245757818,75,1122.0307808474556
Peppa Pig,Nigeria,72.8693358794182,326,48.151115272588626
Shinchan,Espania,3.86420102727153,80,90.14054806225167
SpongeBob SquarePants,,70.15130405044377,79.5,68.69361534834687
Shinchan,,83.66189566503473,89,38.11935611466981
Mr Bean,U.K.,43.05262672908228,39,1009.5247235492967
Mr Bean,India,76.24892140120572,14,33.1947875132172
Peppa Pig,Mexico,71.53772915215671,82,18.14662370548231
Shinchan,Australia,45.58535390120516,60,70.2596577234551
SpongeBob SquarePants,Unknown,25.41201454315435,48.0,283.86363710868534
SpongeBob SquarePants,India,37.358630113592184,54.0,147.68243193656974
SpongeBob SquarePants,Egypt,85.39242352879512,133.5,140.97722379686843
shinchan,U.S.A,,95,23.56065396169448
Peppa Pig,U.S.A,69.82348122381924,46,45.46832990542369
Peppa Pig,UAE,99.63955258182673,60,78.4515620024954
Tom and Jerry,Nigeeria,13.04565106635459,141.0,52.88947903268846
Paw Patrol  ,U.K.,93.55798787350142,67,55.263400088096866
Doraemon,USA,74.87722689826299,91.5,73.93700527311123
Pokemon,Egyp,11.908546565082712,44,212.2771635977997
Pokemon,Russia,10.880832041136557,82,117.20626391353721
Paw Patrol ,Germany,22.83527375626715,46,6.283471611109405
Tom and Jerry,Italy,55.66255664905844,145.5,5.045332480414307
SpongeBob SquarePants,Canada,58.95184131607425,730,263.85929055856457
Pokemon,China,N/A,94,156.99781784485074
Mickey Mouse,Kanada,42.2120195127314,52,72.34630830074728
Peppa Pig,Russia,121.80873852112553,70,47.490129189131316
Pokemon,Canada,135.2449673194169,80,41.84914396283189
Mickey Mouse,China,77.59972840411761,66,4.194268196083547
Doraemon   ,Brazil,82.07571737187419,73,86.47019600643976
Mr Bean,Russia,26.286190345041227,N/A,92.03242285829045
Shinchan ,South Africa,18.63326257711665,82,21.52325224863248
Motu Patlu,Mexico,87.74380113181638,8,1763.1951570330111
Doraemon,Brazil,47.12395272335081,46.5,69.1249986862833
Doraemon,UK,5.624574604518218,70.5,82.54899673495103
Mr Bean,China,73.3005253745531,38,49.043470145196956
Shinchan,Unknown,30.08243075498377,59,87.62164121688824
Paw Patrol,Itali,20.261448223209378,100,72.06283907900725
Doraemon   ,Australia,30.342134992408898,37,58.54358547867143
Doraemon,Egypt,84.72416161405722,54.0,21.7248726133506
Paw Patrol,India,35.10448379338425,90,41.458458638613465
Shinchan,Italy,60.518916615482496,19,93.04775953836634
Paw Patrol,UK,69.11920981430234,86,77.0869190181484
Tom and Jerry,UK,11.92715022337426,7.5,53.246736503450386
Doraemon,UK,68.99481544870363,90.0,72.88857781638745
mickey mouse,Japan,,20,26.87749056077171
Pokemon,Unknown,72.6845047415368,49,296.5099864655654
SpongeBob SquarePants,Brasil,33.64581830323331,109.5,13.316253943580566
Shinchan,France,72.69170608853165,54,64.65808634260634
Peppa Pig,Mexico,31.571936025723346,81,97.43218734603488
Tom and Jerry,Spain,27.533297943160374,90.0,62.391347721921804
spongebob squarepants,,51.33338560707115,25,4.145956119489202
Mickey Mouse,Canada,50.61048756223323,51,41.14042585428551
Motu Patlu,Italy,27.202682211239125,55,11.847656713849574
Motu Patlu,China,34.5058488089343,31,83.34887314594889
Peppa Pig,Russia,78.73520405501527,88,12.389890458813182
Peppa Pig,Unknown,39.2086010341193,87,26.89596892881828
Paw Patrol,Russia,62.74469305836915,64,47.58045565129498
Pokemon,Indea,,7,272.97579560807674
paw patrol,Egypt,62.61656216308307,35,85.85952898440371
Mickey Mouse,Indea,85.5125146268273,53,164.36491585602352
Shinchan,UAE,22.356421214494027,94,57.37372014266502
Shinchan,Nigeria,84.68510683038805,34,20.605039004116232
Mr Bean ,Kanada,3.225070641599015,92,65.03218006727639
Doraemon,U.K.,92.9084644312595,39.0,84.30241909221532
Motu Patlu ,Brazil,93.08762343785453,52,66.37424600546105
Tom and Jerry,South Africa,87.79072020442962,76.5,53.66968982660341
Motu Patlu,Australia,32.10706826573399,825,16.913518545524276
Tom and Jerry,Russia,16.422383556615117,117.0,56.392848361049296
Doraemon,Japon,58.92228795646825,118.5,-28.864381290840193
Motu Patlu,Australlia,73.45052875328466,70,59.71750749937336
Mickey Mouse,Germany,28.117977739800757,41,93.8643925154845
Shinchan  ,UAE,122.62000967977656,11,96.44873370208512
doraemon,Japan,49.55348940167402,377,18.704584149454167
Mickey Mouse,Egypt,28.784437764085624,29,250.08272256074736
Doraemon,UAE,65.36286070157661,96.0,21.111515672795925
Mickey Mouse,Unknown,44.368730368798715,41,276.9369077002882
Pokemon  ,Saudi Arabia,58.77888186960426,54,9.098295967883296
Peppa Pig,Italy,8.278110599266409,5,68.4338795484329
Motu Patlu,Italy,16.459360930249854,87,5.360178894825115
Mickey Mouse,Canada,35.45499142613867,79,15.431000783195833
Tom and Jerry,Unknown,76.72376978519237,76.5,53.235815756936084
Motu Patlu,,29.999074479981903,66,65.28275026868904
motu patlu,USA,21.927681695448687,27,977.8446107393436
Motu Patlu,Mexico,94.65159187212323,50,96.57872408130032
Mickey Mouse,South Africa,20.822314709532066,42,298.9696709405205
Mr Bean,USA,32.09717540318968,11,66.30891824936535
SpongeBob SquarePants,India,98.97374075332446,114.0,72.992707238858
Pokemon,Indea,45.26652282188801,73,192.43867175288833
mickey mouse,South Africa,86.62405744174345,84,61.49411572435376
Shinchan,Nigeeria,1.6680337479725749,5,92.64651537994445
spongebob squarepants,South Africa,49.759633958695794,-9,65.99629378877518
Peppa Pig,,97.20049066668871,63,90.75031286545233
Paw Patrol,Italy,17.29127620870622,911,76.36189788710517
Doraemon,Spain,77.02430863821738,148.5,75.1252953438269
Tom and Jerry,Russia,,25.5,33.14552899263707
Doraemon,Unknown,84.62247089722175,12.0,18.487076035855857
Motu Patlu,Canada,41.086362571714844,818,59.61671352361211$
Motu Patlu,Australlia,21.124992612095827,85,85.49045894286623
shinchan,,55.980576975705866,41,13.22122183707571
Mr Bean,Australlia,,38,36.75222706788546
Mickey Mouse,Saudi Arabia,49.01297704833589,435,102.74170468594033
Tom and Jerry,France,37.24252288323474,628,24.08858002775118
Peppa Pig,Brazil,33.35886029228726,59,98.09162843605195
Motu Patlu,U A E,43.95651896418931,83,786.2370794356214
SpongeBob SquarePants,Espania,47.684793316975025,145.5,95.91332905896462
peppa pig,Egyp,4.3373354411815335,9,91.09407602099789
Peppa Pig,Italy,73.05770701930324,92,95.71680629295284
Mr Bean ,South Korea,3.4304430706721623,22,1751.0091877397758
Shinchan,Itali,23.16634890988999,34,68.16727549318686
Paw Patrol,Rusia,-18.351269765456408,99,44.41711419361815
Pokemon,Indea,90.96721380012639,26,31.96831346586304
Motu Patlu,Canada,35.965753909894396,43,34.49314678211479
Paw Patrol,U.S.A,82.03643185125193,25,75.88844181621802
Pokemon,Italy,108.55237413523348,66,57.70977364858765
Mr Bean,India,75.94329722171099,87,76.41305094416849
Motu Patlu,India,91.37941922523015,19,78.43583633890796
Mickey Mouse,,76.37868867743407,90,232.22855728359508
Pokemon,Unknown,14.792015452630414,14,221.4922419986305
Peppa Pig,USA,71.94203308502476,66,35.95139186280969
Mickey Mouse,Australia,-4.421985100384671,52,275.108178284264
Mr Bean,,114.56045876973664,40,75.23028870867844
spongebob squarepants,Mehico,1.1665646785787964,7,67.96071159752735
SpongeBob SquarePants,Unknown,69.86763240565854,48.0,225.2815079335629
Paw Patrol,UK,52.91059753707066,633,87.26674287425996
Peppa Pig,South Africa,12.842257689578107,27,87.35123327892659
paw patrol,Mexico,8.797844231373553,9,69.64804708298281
SpongeBob SquarePants,UK,-18.344034846675484,63.0,262.924368057867
Mickey Mouse,Germany,53.31093262819563,33,174.71440096803954
Mr Bean,Egypt,-17.550202038059172,27,82.14481210824583
Shinchan,Egypt,26.22393302397977,Unknown,40.35346256491466
Tom and Jerry,Canada,94.4659007360904,947,11.192235487878925
Paw Patrol,S Africa,,446,39.468431680508154
Pokemon,Russia,38.063346362119546,918,158.53864259089096
Peppa Pig,Itali,23.633849798313566,N/A,66.42400375526731
Doraemon,Canada,72.94333792257281,54.0,57.83415545129388
Peppa Pig,Egypt,70.96903898022263,43,47.81445723907704
Mickey Mouse,France,86.10641461428591,29,1107.5772145453197
Shinchan,South Korea,84.58304027303345,43,93.43530710275022
Peppa Pig,Australlia,48.106290393685114,15,45.01006778783989
Mickey Mouse,Nigeeria,131.28507526451173,38,85.15557215741548
Tom and Jerry,USA,58.23577799922883,21.0,7.148983522653021
Paw Patrol,Australlia,63.915991753311744,44,89.27178974664645
Pokemon,Unknown,9.98211186882374,76,81.39252426644444
Shinchan,,20.185187167041008,24,45.619555064657696
shinchan,Germany,57.86708143147751,18,7.86641782455636
SpongeBob SquarePants,Japan,69.46981192965778,34.5,249.13601588571214
Paw Patrol,Australia,36.438398797365764,28,73.18348578391905
Peppa Pig,Mexico,16.764025314785524,67,57.089085754802745
Paw Patrol,Australia,72.40348420490223,74,90.50744105040515
Doraemon,Nigeeria,88.22432759732386,75.0,37.45210923579308
Tom and Jerry,Japan,94.11265165588757,70.5,1.1856953046953196
Doraemon,Egyp,37.460292819991224,147.0,8.782321292180189
Tom and Jerry,S Africa,70.90185713374584,150.0,1154.9912660373357
Paw Patrol,Japan,,27,39.18051254569621
Mickey Mouse,Canada,83.12000004630306,9,35.7377253377114
Paw Patrol,USA,55.302349434798955,88,95.04113242338772
Shinchan,Egypt,59.59958790824131,59,80.46234684542215
SpongeBob SquarePants,Germany,20.752094959833457,135.0,233.9689231775854
Mr Bean,Nigeria,96.53081273761264,39,64.2314620711523
Shinchan,S Africa,0.2986511756988941,85,40.93354932109525
Mickey Mouse,Kanada,51.73272331158947,79,78.72558434800553
Pokemon,Canada,89.34718897652192,21,109.73910540115456
Mickey Mouse,Spain,84.39027159478749,58,57.24067688753554
Motu Patlu,Japan,23.802468227378338,31,56.129867742219375$
Pokemon,U A E,34.568009157989465,69,182.2170498081889
spongebob squarepants,Franse,22.351044263119203,72,2.647730392002002
Shinchan,S. Korea,73.79235743316742,15,55.82360381866605
Paw Patrol,Spain,96.29568693815878,92,65.07781562927569
SpongeBob SquarePants,UAE,69.63245943917138,108.0,34.05211201332102
Paw Patrol,Egypt,97.51247383587307,N/A,79.32808430055759
SpongeBob SquarePants,S Africa,87.63751755565794,52.5,137.41823941222725
Pokemon,UK,22.090360489714968,90,244.17242707435415
Motu Patlu,Egypt,76.20882568947547,30,63.36400779123215
Mickey Mouse,Russia,29.743948429888423,56,74.0396991384062
Doraemon,China,23.55367374348377,106.5,85.49675309953219
mickey mouse,Brazil,28.71599761224487,39,35.236600050517566
SpongeBob SquarePants,,45.92554318152276,117.0,181.76548158853979
Motu Patlu,Italy,12.214066737382934,848,77.65247720988816
Peppa Pig,Mexico,-9.810480457798663,80,8.30097679043395
Paw Patrol,Saudi Arabia,13.044607777759653,70,47.415805271601286
Shinchan,UK,68.45616773645239,87,87.72494035139331
Shinchan ,USA,17.108705791658053,20,44.250739832566346
Shinchan,South Africa,32.898254204677954,50,-88.78541764175874
Shinchan  ,,25.998693987996123,62,84.19057917642102
Paw Patrol,India,54.70034814169673,92,46.760299919102046
Motu Patlu,U.S.A,42.56238421996612,26,21.786743957493545
Tom and Jerry,Canada,70.43324867408487,121.5,81.60167189766084
Doraemon,Germany,79.63762022304314,40.5,1160.9203458298703
Shinchan,Canada,96.70901734276012,7,81.31529862069534
Peppa Pig,Egypt,68.92605089921189,74,96.28901236663346
Paw Patrol,Saudi Arabia,34.72140182279004,Unknown,24.506819362359742
Shinchan,Nigeria,78.13957868830549,61,89.1720212042307$
Motu Patlu,Australia,21.995085981918848,28,91.61060176587614
Motu Patlu,,41.80953514558355,78,709.3957126624042
Mr Bean,Unknown,41.23379232520426,58,88.11223188338492
SpongeBob SquarePants,Australia,1.1133745124324523,21.0,20.028932039797084
Shinchan,India,56.695644028492055,5,73.49061901362698
Pokemon,U A E,99.03194372425793,N/A,237.57752214285836
Mr Bean,Nigeria,70.74156173568689,54,86.23922217004868
Peppa Pig,Germany,N/A,40,45.78487596820799
SpongeBob SquarePants,Germeny,23.227730652251143,91.5,202.39299556575594
peppa pig,Nigeria,65.98877347839516,43,38.4925469982012
Peppa Pig,USA,53.03554711426111,12,86.51873105182348
Peppa Pig,China,14.219986400902862,54,56.3426446635471
Paw Patrol,South Korea,12.012757326647028,57,72.45896252708292
Motu Patlu,Saudi Arabia,52.21598050434131,45,1635.1604551758987
Motu Patlu,Brazil,30.676785021369835,78,13.363080728349706
Paw Patrol ,Japan,78.61589959701915,-7,61.30232597267059
Motu Patlu,,7.986464094679313,95,20.02620280865353
Paw Patrol,India,66.5941339032409,78,51.02663038621799
Tom and Jerry,UAE,40.81905159010505,124.5,59.933904010399935
Pokemon  ,Italy,27.53814425750528,60,42.32116272826069
